priority,doc_id,page,page_count,tlq,lexical_quality,garbage_score,dict_hit,typo_ratio,oov_hard,route,lang_hint,char_count,sample_bad_tokens,source_path
veto,АС 1.1.S1000DR_2014,2453,4046,0.9869,0.7594,0.24058823529411766,0.6723,0.1849,0.1849,ocr,ru,1748,F-A-91-00-00-00A-057E-A|Электромонтажная|F-A-91-94-00-00A-051A-A|F-A-91-94-00-00A-051A-A|F-A-91-94-00-00A-051A-A|F-A-91-93-00-00A-051A-A|F-A-91-93-00-00A-051A-A|сростков,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\АС 1.1.S1000DR_2014.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,106,572,0.987,0.7605,0.23950000000000005,0.73,0.22,0.22,ocr,en,4234,amiounts|Ssideration|incmueses|wecight|Sfoimancc|surviva-|proportienal|bility,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,400,572,0.9877,0.7608,0.23918644067796613,0.722,0.2169,0.2136,ocr,en,4013,Ground-cljarged|syrtem|altiniewc|systakn|timeter|fielt4|Claism|harged,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,99,572,0.9879,0.7612,0.23875989445910295,0.7282,0.2216,0.2164,ocr,en,4937,dcrined|hoeemyhv|yasfe|mechani-|mcucteaclrto|cbten9|oniode|orpecidicatr,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,РДК_молниезащита 89г,276,503,0.9879,0.7612,0.23881481481481492,0.6889,0.1926,0.1926,ocr,en,2238,DrThus|coulombs|lipsoid|ianCc/a|farads|Expreuuons|metry|betweeu,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\РДК_молниезащита 89г.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,350,572,0.9879,0.7618,0.23823232323232324,0.7298,0.2197,0.2172,ocr,en,4993,misiimise|aeirodyananlc|soaing|heicopter|gaption-vionlc|feseme|flancion|Seemo,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,АС 1.1.S1000DR_2014,2771,4046,0.9869,0.7618,0.2382312925170068,0.6871,0.1905,0.1905,ocr,ru,1892,Обезжиривание|Обезжиривание|Обезжиривание|обезжиривание|маслопровода|мартенситных|аустенитных|аустенитных,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\АС 1.1.S1000DR_2014.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,109,572,0.9875,0.7623,0.2377483443708609,0.7219,0.2119,0.2119,ocr,en,4246,subrtgimne|microclastohydrodynamics|excessivci|ieprescrits|cnarfic-|drivc|teristics|tbroughout,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,337,572,0.9881,0.7624,0.23759036144578316,0.7229,0.2169,0.2108,ocr,en,4908,Spelfkcadioa|sistance|Rlame|aimrcrft|alkainesis|mporan|scription|Fluorin,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,390,572,0.9878,0.7626,0.23744262295081964,0.718,0.2164,0.2066,ocr,en,4257,pping|coilec-|symtm|preasure|mugration|waiier|upttream|vapoi,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,363,572,0.9882,0.7638,0.2361774744027304,0.744,0.2287,0.2218,ocr,en,3788,pretviously|terat|subsystism|sians|SseSwcIgC|Intersystem|propriate|intersystem,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,АС 1.1.S1000DR_2014,3170,4046,0.9816,0.7639,0.2361206896551724,0.681,0.1897,0.181,ocr,ru,1441,serialno|serialno|serialno|mfc/mfc|подэлементом|modtitle|premod|premodtitle,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\АС 1.1.S1000DR_2014.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,53,572,0.9878,0.7641,0.23593830334190236,0.7147,0.2082,0.2031,ocr,en,5347,Miaments|hopilped|commo3n|rcinfoiroment|yaifls|veycm|rcquit|emcnts,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,542,572,0.9878,0.7641,0.2359365994236311,0.7061,0.1988,0.1988,ocr,en,4866,sammonia|Hydrogus|ambrttleamnt|tility|beasuse|restilts|Queuackiag|aftier,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,РДК_молниезащита 89г,196,503,0.9879,0.7643,0.23573378839590442,0.7372,0.2184,0.2184,ocr,en,4376,evalu-|pected|Circu-|tinguish|extinguishant|arresters|havesters|orrug,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\РДК_молниезащита 89г.pdf
veto,KT-160G_14G условия эксплуатации и окружающей среды,203,438,0.9575,0.7647,0.23532467532467538,0.7013,0.1948,0.1948,ocr,mixed,1212,Op1ional|increa|VariaЫe|Voltagв|Singlв|трёхфазноrо|Optlonallnductance|inaoase,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\KT-160G_14G условия эксплуатации и окружающей среды.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,367,572,0.9876,0.7647,0.23525423728813566,0.6949,0.2034,0.1864,ocr,en,3250,assemiblies|rtsolve|vibra-|fected|tanium|config-|uration|Dymatinc,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,274,572,0.9878,0.7652,0.23483271375464676,0.7249,0.2119,0.2082,ocr,en,4047,rhspect|Durinj|determbining|taquired|rotot|additionai|precessonal|momuent,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,464,572,0.9882,0.766,0.2340143369175628,0.7419,0.2186,0.2186,ocr,en,4145,equiValeAL|clecuically-operated|ammnmwstion-|guiis|miove|detaih|ruturn|proems,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,192,572,0.9882,0.7662,0.23381625441696108,0.7279,0.212,0.2085,ocr,en,4189,Dowscn|EJamswyd|odynamlc|Inmerdis|plinary|Lubrictotion|Contoas|Designt,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,193,572,0.988,0.7664,0.23358156028368793,0.695,0.1879,0.1879,ocr,en,4285,Forunt|ington|Exteinded-Life|Rcscurch|Transmijslons|Shoet|ecember|iribos,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,25,572,0.9881,0.7671,0.23285714285714287,0.7381,0.2143,0.2143,ocr,en,4041,TABLEl-|ontinued|lAPTFR|ashers|NONTltREADED|ivets|Turnbuckiics|Tcfinitaiil,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,383,572,0.9871,0.7684,0.23159999999999992,0.744,0.216,0.216,ocr,en,1713,arcuator|endcaps|diamet|squareness|surfice|Safcty-wirinn|ternally|vkting,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,483,572,0.988,0.7685,0.2314577259475219,0.7405,0.2157,0.2128,ocr,en,4459,CTIONlong1|drnvironmental|rquiemets|thatmus|befolowe|persoeine|wearting|andgeqinemertintrestatimsfator,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,544,572,0.9881,0.7687,0.23133663366336643,0.7475,0.2178,0.2178,ocr,en,3067,ztandards|coipousitions|figurationio|tices|mateaian|eftec|duction|mnanufacture,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,KT-160G_14G условия эксплуатации и окружающей среды,239,438,0.9038,0.7688,0.23119999999999996,0.72,0.2,0.2,ocr,ru,440,pжarE|дпаrа|тМJDI|Jlrоnь|реrуJJПровачвый,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\KT-160G_14G условия эксплуатации и окружающей среды.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,111,572,0.9839,0.771,0.22902439024390253,0.7561,0.2195,0.2195,ocr,en,1262,cxpenimcnts|cized|bcwundary|ccnditicns|troducing|twresting|thiat|f-valuc,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,Руководство Р4754  сертификация сложных бортовых систем,17,103,0.9872,0.772,0.22804123711340207,0.7216,0.1959,0.1959,ocr,ru,1682,Авиарегистр|тказн|оследстви|класси|безоп|тказн|оследстви|класси,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Руководство Р4754  сертификация сложных бортовых систем.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,58,572,0.9878,0.7721,0.22787781350482317,0.7074,0.1865,0.1865,ocr,en,4523,avuilabic|niore|compara-|rapbite|terest|Staniard|wveight|rovings,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,534,572,0.988,0.7721,0.2278701298701299,0.7143,0.1948,0.1896,ocr,en,5173,Helicd|gerer|rications|rivetinig|Specifiations|tiveatment|alurri-|haidened,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,KT-160G_14G условия эксплуатации и окружающей среды,354,438,0.8959,0.7724,0.2276190476190476,0.7143,0.1905,0.1905,ocr,ru,577,Optionall|lьllne|Prump|Aulper|MIRec21wr|Испытуемое|Оконечная|реверберациовной,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\KT-160G_14G условия эксплуатации и окружающей среды.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,345,572,0.9877,0.7726,0.2273846153846154,0.7538,0.2154,0.2154,ocr,en,3678,exmessvc|contiavtor|taining|Iuercomnuulcadoin|Solocter|cancolling|Armny|civiiian,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,РДК_молниезащита 89г,344,503,0.9872,0.7726,0.22744444444444456,0.7556,0.2333,0.2111,ocr,en,1826,exper-|imental|waveshapes|numer-|plexity|lytical|waveshapes|belmouth,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\РДК_молниезащита 89г.pdf
veto,ФАП-21 сертификация АТ,78,84,0.9645,0.7735,0.2264705882352942,0.7479,0.2101,0.2101,ocr,ru,1410,ФАВТ-Р-|ORGANISAТION|Приложевне|АЛЬНЬIХ|АВИАЦИОННЬIХ|НЕRЕВУ|VIAТION|SUВPART,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\ФАП-21 сертификация АТ.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,120,572,0.988,0.7744,0.22560240963855438,0.7289,0.1988,0.1958,ocr,en,4412,gearboc|highiev|t-sually|dupli-|requirtments|scund|Desge|Soals,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,526,572,0.9875,0.7744,0.22562176165803105,0.7254,0.1943,0.1943,ocr,en,5040,uwcining|replawe|previotsly|shedt|rdadvely|cular|trmis|Kevolved,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,297,572,0.988,0.7757,0.22429906542056088,0.7477,0.2087,0.2056,ocr,en,4223,Adynamic|ofora|ectve|cntrl|pressure-scnsitive|q-scnsitivc|vcsytemcotro|dcugn,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,АС 1.1.S1000DR_2014,3296,4046,0.8931,0.7758,0.22422018348623862,0.7156,0.1927,0.1835,ocr,mixed,1673,issueNumber-inWork|languageIsoCode-|languageIsoCode-|cavea|RDF/DC|dmodule|ISOEntities|org/S1000D,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\АС 1.1.S1000DR_2014.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,148,572,0.987,0.7767,0.22325714285714282,0.7314,0.1943,0.1943,ocr,en,2970,delined|ffcctivc|tHAftQMC|miost|Figue|hearV|ftpaation|Opsrating,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,115,572,0.9871,0.7768,0.2231629392971246,0.7476,0.2045,0.2045,ocr,en,4631,astiumption|effecta|relia-|ficicnt|bility|rc-quiremenrts|Ision|reqjuirement,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,АС 1.1.S1000DR_2014,3193,4046,0.8957,0.777,0.22298701298701307,0.7532,0.2078,0.2078,ocr,ru,894,delruitem|lruitem|lruitem|delruitem|desruitem|sruitem|lrlruitem|lruitem,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\АС 1.1.S1000DR_2014.pdf
veto,KT-160G_14G условия эксплуатации и окружающей среды,113,438,0.9976,0.7789,0.2210646387832701,0.7186,0.1825,0.1825,ocr,ru,3230,rrcnытarшii|разбрызпrвашrем|подсоединяют|представnять|высушиванием|темnературе|обрызгивание|обрызгивания,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\KT-160G_14G условия эксплуатации и окружающей среды.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,13,572,0.9871,0.7797,0.220344827586207,0.7586,0.2069,0.2069,ocr,en,4403,elicopter|afety|Vuhnerability|evelopm|aintenance|inatic|evelopm|ental,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,6,572,0.9878,0.7813,0.2187234042553191,0.7553,0.2021,0.2021,ocr,en,4074,onalinucd|utput|ontrols|overning|liSTOF|eneral|Pe-fortrance|Subsystcni,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,359,572,0.9881,0.7816,0.21843636363636365,0.7527,0.2,0.2,ocr,en,3617,movecment|ovided|roed-in|actuawes|sequtrnce|moumcd|insidge|Provisionts,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,318,572,0.988,0.7817,0.2183045977011494,0.7414,0.1925,0.1925,ocr,en,4773,Wihregard|tovoltage|whnaspeed|starter/genierator|Ioretochvethe|tegrity|lator|ehria,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,131,572,0.9881,0.7824,0.21755968169761275,0.7533,0.1989,0.1989,ocr,en,4895,iniet|uimulate|Qualfictionequrerleut|deflbc|opeation|chcvks|qulfia|taticn,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,46,572,0.9879,0.7851,0.21485861182519284,0.7506,0.1928,0.1928,ocr,en,5293,luriiinum|siderahh|higther|tenmperatures|nesium|catmr|fseth|mugnesium,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,393,572,0.9882,0.7853,0.21466992665036677,0.7335,0.1834,0.1809,ocr,en,5193,valving|sphierical|shapt|sprnpg|ammmi-|phere|adjuatable|daiglns,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,440,572,0.987,0.7861,0.213884892086331,0.7554,0.1942,0.1942,ocr,en,4005,othoi|striecture|ccmpertment|ooded|tached|noceasary|Thesw|Vzovide,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,445,572,0.9879,0.7862,0.21383838383838394,0.7677,0.202,0.202,ocr,en,2679,mentheis|strapis|attachment-releaa|swngle-action-relese|Reetrint|mnovement|aequiremants|releaso,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,АС 1.1.S1000DR_2014,735,4046,0.9882,0.7864,0.21359223300970875,0.7864,0.2136,0.2136,ocr,en,1485,topbot|tgroup|colspec|colnum|colname|colspec|colnum|colname,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\АС 1.1.S1000DR_2014.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,308,572,0.9878,0.7885,0.21152777777777787,0.7639,0.2,0.1944,ocr,en,4698,eariy|Blakc|cepts|ccedings|vontrol|H-uston|Feactors|establiishing,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,APR4754A application,209,230,0.8804,0.7886,0.21136363636363653,0.7424,0.1818,0.1818,ocr,en,929,reqts|reqts|reqts|reqts|reqts|reqts|reqts|Reqts,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\APR4754A application.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,344,572,0.988,0.7888,0.21119891008174396,0.7493,0.188,0.1853,ocr,en,5147,nonsinu-|soidal|tenmperature|Iebrdta|anari|ntegon|glidescope|bloed,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,54,572,0.9854,0.7903,0.20965909090909096,0.7557,0.1875,0.1875,ocr,en,3141,lANIINAl|CONIlOU|V5AEEYHELIEISI|jiscu|subse-|simoothed|surfac|quently,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,АС 1.1.S1000DR_2014,3268,4046,0.9726,0.7907,0.2093203883495145,0.767,0.1942,0.1942,ocr,ru,1484,NewSubfileType|SubfileType|BitsPerSample|PhotometricInterpretation|FillOrder|DocumentName|ImageDescription|SamplesPerPixel,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\АС 1.1.S1000DR_2014.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,96,572,0.9876,0.7926,0.20736585365853666,0.7659,0.1902,0.1902,ocr,en,2906,COMJlNATION|nonpreloaded|exhau|asemblies|Bccause|rborne|IneDutg|accumnulated,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,РДК_молниезащита 89г,140,503,0.9872,0.7928,0.20720930232558143,0.7597,0.186,0.186,ocr,en,3941,eatue|Calclatd|teifperatita|calusaed|ofepysialratto|eofphsialprp|sstviy|mtaii,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\РДК_молниезащита 89г.pdf
veto,АС 1.1.S1000DR_2014,3217,4046,0.9787,0.7943,0.2057446808510639,0.7553,0.1809,0.1809,ocr,ru,1100,refapplic|bodyatt|bodyatt|srcdmaddres|srcdmaddres|idstatus|sibplugid|nhassy,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\АС 1.1.S1000DR_2014.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,146,572,0.9872,0.7946,0.2053583617747441,0.7577,0.1843,0.1809,ocr,en,4068,ausmteit|carburizd|Pftrimg|Fallure|uieing|saicie|reuctioi|kincrea,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,413,572,0.9881,0.7957,0.20431818181818173,0.7818,0.1955,0.1955,ocr,en,3025,initruments|INTALLTIONof|cversthegenralrequremntsfor|coraducting|struentpanes|oweer|vbraion|ouning,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,498,572,0.9872,0.7961,0.20394029850746265,0.7642,0.1881,0.1821,ocr,en,4542,recomrmended|Wises|beavie|syqtheticobase|lubricantxz|Thene|terfmrnacs|n-Aded,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
